Protein	Gene	ProteinName	EntrezID	ProteinRef	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
Q8WYP5	AHCTF1	AT-hook containing transcription factor 1	25909	Q8WYP5	Cal33-HSC6	-0.0427664616898711	0.0528338527482414	-0.809451884829554	6	0.449156194388658	0.550043585743649	NA	0.42156862745098	0.264705882352941
Q8WYQ5	DGCR8	DGCR8 microprocessor complex subunit	54487	Q8WYQ5	Cal33-HSC6	-0.211027770032404	0.158509806695015	-1.33132311768217	6	0.231430602615039	0.324900810725875	NA	0.390625	0.390625
Q8WZ73	RFFL	ring finger and FYVE like domain containing E3 ubiquitin protein ligase	117584	Q8WZ73	Cal33-HSC6	-1.17562324674926	0.24604037808819	-4.77817200527906	6	0.00306858518536957	0.0126815002480714	NA	0.5	0.5
Q92466	DDB2	damage specific DNA binding protein 2	1643	Q92466	Cal33-HSC6	-1.44849969139871	0.195972320172859	-7.39134838083793	6	0.000314783463885249	0.00274594670961817	NA	0.447916666666667	0.364583333333333
Q92499	DDX1	DEAD-box helicase 1	1653	Q92499	Cal33-HSC6	0.411583094203452	0.151516614561338	2.71642219168533	6	0.0348077804797129	0.0749850967844424	NA	0.1875	0.1875
Q92508	PIEZO1	piezo type mechanosensitive ion channel component 1	9780	Q92508	Cal33-HSC6	0.280611375492636	0.139226332996792	2.0155050373919	6	0.0904619548682719	0.156198950271463	NA	0.472222222222222	0.25
Q92522	H1-10	H1.10 linker histone	8971	Q92522	Cal33-HSC6	-0.459608050563431	0.460396751156697	-0.99828691103644	6	0.356682863897707	0.45784993678318	NA	0.166666666666667	0.166666666666667
Q92530	PSMF1	proteasome inhibitor subunit 1	9491	Q92530	Cal33-HSC6	2.54750064205675	0.377991410355172	6.73957283754952	6	0.000519810898935269	0.00385799044804172	NA	0.25	0.25
Q92536	SLC7A6	solute carrier family 7 member 6	9057	Q92536	Cal33-HSC6	-0.0400814504620523	0.312949526582231	-0.128076405482341	4	0.9042695557189	0.933590877240265	NA	0.25	0
Q92538	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1	8729	Q92538	Cal33-HSC6	0.680082838862112	0.255032460036029	2.66665207544967	6	0.0371923324597647	0.0785802166900404	NA	0.416666666666667	0.194444444444444
Q92540	SMG7	SMG7 nonsense mediated mRNA decay factor	9887	Q92540	Cal33-HSC6	0.536825663224472	0.233601151997312	2.29804373238129	6	0.0612645479262235	0.116527073236019	NA	0.333333333333333	0.333333333333333
Q92541	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component	23168	Q92541	Cal33-HSC6	-0.319685242601558	0.288774165117274	-1.10704239235435	5	0.318670512965789	0.418066301311526	NA	0.125	0
Q92545	TMEM131	transmembrane protein 131	23505	Q92545	Cal33-HSC6	0.836869136212896	0.173319406008891	4.82847913851013	6	0.00291477203825941	0.0122435806989683	NA	0.359375	0.234375
Q92547	TOPBP1	DNA topoisomerase II binding protein 1	11073	Q92547	Cal33-HSC6	1.21402974148375	0.346898057068901	3.49967293487209	6	0.0128314406161452	0.0350388567082386	NA	0.375	0.375
Q92560	BAP1	BRCA1 associated protein 1	8314	Q92560	Cal33-HSC6	-0.36648387869983	0.171854277594528	-2.13252695149381	6	0.076940341413307	0.137396549108227	NA	0.508928571428571	0.294642857142857
Q92574	TSC1	TSC complex subunit 1	7248	Q92574	Cal33-HSC6	-0.674933324799333	0.121629484225432	-5.54909304349585	5	0.0026111178465158	0.011420053878168	NA	0.3125	0.1875
Q92575	UBXN4	UBX domain protein 4	23190	Q92575	Cal33-HSC6	-0.863712890697556	0.304365366884931	-2.83775023268036	4	0.0469745516898703	0.0945429662329627	NA	0.25	0
Q92576	PHF3	PHD finger protein 3	23469	Q92576	Cal33-HSC6	-0.562134926137748	0.155757517302277	-3.60903881799053	6	0.0112438973572706	0.0316539073258617	NA	0.349264705882353	0.172794117647059
Q92585	MAML1	mastermind like transcriptional coactivator 1	9794	Q92585	Cal33-HSC6	0.114530540343188	0.226505807101863	0.505640635922779	6	0.631143070304571	0.712357155565315	NA	0.166666666666667	0.166666666666667
Q92597	NDRG1	N-myc downstream regulated 1	10397	Q92597	Cal33-HSC6	0.463184711519119	0.0760617189686497	6.08959037212963	6	0.000892241212882894	0.00555948340864801	NA	0.616071428571429	0.330357142857143
Q92598	HSPH1	heat shock protein family H (Hsp110) member 1	10808	Q92598	Cal33-HSC6	-1.51290216429744	0.25124316393448	-6.0216649902243	6	0.00094645725095166	0.00576849116201911	NA	0.25	0.05
Q92599	SEPTIN8	septin 8	23176	Q92599	Cal33-HSC6	2.05411737984616	0.664767562658032	3.08997835519064	3	0.0537145732808173	0.1055072185849	NA	0.375	0
Q92604	LPGAT1	lysophosphatidylglycerol acyltransferase 1	9926	Q92604	Cal33-HSC6	-1.53719507414642	0.287607615018621	-5.34476485974441	6	0.0017533174249118	0.00875009824595484	NA	0	0
Q92609	TBC1D5	TBC1 domain family member 5	9779	Q92609	Cal33-HSC6	-0.0175160645075471	0.158911872641176	-0.110225021053641	6	0.915825325777855	0.939962407452251	NA	0.333333333333333	0.333333333333333
Q92610	ZNF592	zinc finger protein 592	9640	Q92610	Cal33-HSC6	0.367752416634824	0.139202781069619	2.6418467634702	6	0.0384453692748865	0.0805384328840803	NA	0.48125	0.18125
Q92613	JADE3	jade family PHD finger 3	9767	Q92613	Cal33-HSC6	-1.32107125772539	0.276808278651504	-4.77251353955563	6	0.00308645315141964	0.012729620251451	NA	0.225	0.225
Q92614	MYO18A	myosin XVIIIA	399687	Q92614	Cal33-HSC6	-1.08995782006276	0.193065256787435	-5.64554098546482	6	0.00132435778033124	0.00728282413225333	NA	0.522321428571429	0.34375
Q92615	LARP4B	La ribonucleoprotein 4B	23185	Q92615	Cal33-HSC6	1.62826867063593	0.242304221995645	6.71993520057274	6	0.000528041823019798	0.00386502336665526	NA	0.5375	0.3375
Q92618	ZNF516	zinc finger protein 516	9658	Q92618	Cal33-HSC6	-0.426905083958174	0.348571057873417	-1.22472900235224	6	0.266575266202247	0.361951235645184	NA	0.25	0.25
Q92619	ARHGAP45	Rho GTPase activating protein 45	23526	Q92619	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q92620	DHX38	DEAH-box helicase 38	9785	Q92620	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
Q92621	NUP205	nucleoporin 205	23165	Q92621	Cal33-HSC6	-0.258433157608796	0.433990701972239	-0.595480862687531	6	0.573281524323383	0.661350859944077	NA	0.25	0.25
Q92622	RUBCN	rubicon autophagy regulator	9711	Q92622	Cal33-HSC6	1.13031369897747	0.244225331907426	4.62815912726827	6	0.00358459601542105	0.01414294140409	NA	0	0
Q92625	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A	23294	Q92625	Cal33-HSC6	0.282927080217819	0.239459038477589	1.1815260013428	6	0.282097445880128	0.379466948746231	NA	0.402777777777778	0.180555555555556
Q92630	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2	8445	Q92630	Cal33-HSC6	0.916869499546026	0.297056532425096	3.08651518975506	2	0.0908861811583574	0.156731677104948	NA	0.5625	0.0625
Q92667	AKAP1	A-kinase anchoring protein 1	8165	Q92667	Cal33-HSC6	0.475447428264538	0.214113030722084	2.22054410542468	6	0.0681468772525347	0.125850913513421	NA	0.346153846153846	0.269230769230769
Q92685	ALG3	ALG3 alpha-1,3- mannosyltransferase	10195	Q92685	Cal33-HSC6	-2.06676715527827	0.260466546153833	-7.93486605399842	6	0.000212900963793228	0.0021657401556474	NA	0.35	0.35
Q92692	NECTIN2	nectin cell adhesion molecule 2	5819	Q92692	Cal33-HSC6	-0.802518379191283	0.265938336725501	-3.01768593829943	6	0.0234669437846771	0.0552245003772445	NA	0	0
Q92729	PTPRU	protein tyrosine phosphatase receptor type U	10076	Q92729	Cal33-HSC6	1.91093960119561	0.292629020256986	6.53024638334717	5	0.00125977871156202	0.00706185812960119	NA	0.5	0.375
Q92733	PRCC	proline rich mitotic checkpoint control factor	5546	Q92733	Cal33-HSC6	-0.0626504603668705	0.180222214356514	-0.347628956788512	6	0.739989091068347	0.803411869602595	NA	0.4	0.2
Q92738	USP6NL	USP6 N-terminal like	9712	Q92738	Cal33-HSC6	2.14903826383531	0.128821808940209	16.6822549808531	6	2.9610889478171e-06	0.000229953834386577	NA	0.4	0.4
Q92754	TFAP2C	transcription factor AP-2 gamma	7022	Q92754	Cal33-HSC6	-0.932565834075898	0.202125798106471	-4.61378924814271	6	0.00363896787131823	0.014286650680983	NA	0.3125	0.3125
Q92766	RREB1	ras responsive element binding protein 1	6239	Q92766	Cal33-HSC6	-0.160560843653403	0.114348559698018	-1.40413525170257	6	0.209867441096519	0.301951166945918	NA	0.285714285714286	0.238095238095238
Q92769	HDAC2	histone deacetylase 2	3066	Q92769	Cal33-HSC6	-0.154506191304444	0.155390619537007	-0.994308355065461	6	0.358465009666376	0.459296817214382	NA	0.166666666666667	0.166666666666667
Q92785	DPF2	double PHD fingers 2	5977	Q92785	Cal33-HSC6	0.566125213958512	0.291782024584021	1.94023334633313	6	0.100409411186752	0.169604013378578	NA	0.341666666666667	0.208333333333333
Q92793	CREBBP	CREB binding protein	1387	Q92793	Cal33-HSC6	-0.202661994298769	0.828510455279623	-0.244610062561457	5	0.816479674676036	0.865115235996172	NA	0.4375	0.3125
Q92794	KAT6A	lysine acetyltransferase 6A	7994	Q92794	Cal33-HSC6	-0.194221322293018	0.346913165339465	-0.559855726729099	6	0.595844524035571	0.68298410817854	NA	0.3	0.3
Q92797	SYMPK	symplekin	8189	Q92797	Cal33-HSC6	0.258697982386435	0.233570311383668	1.10758075739126	6	0.310457821150448	0.409315818858396	NA	0.28125	0.197916666666667
Q92804	TAF15	TATA-box binding protein associated factor 15	8148	Q92804	Cal33-HSC6	-0.969275432002302	0.227864929445593	-4.25372800615084	6	0.00535809853505986	0.0186450117329296	NA	0.4375	0.4375
Q92817	EVPL	envoplakin	2125	Q92817	Cal33-HSC6	-1.15667330605593	0.239251000922245	-4.83455994581959	6	0.00289677830206259	0.0122212028432594	NA	0.5	0
Q92834	RPGR	retinitis pigmentosa GTPase regulator	6103	Q92834	Cal33-HSC6	1.07639778832546	0.454277825043785	2.36947024262457	2	0.141315304798139	0.220644181641946	NA	0.5	0
Q92841	DDX17	DEAD-box helicase 17	10521	Q92841	Cal33-HSC6	1.05498295789925	NA	NA	0	NA	NA	NA	0.75	0
Q92844	TANK	TRAF family member associated NFKB activator	10010	Q92844	Cal33-HSC6	0.0290070431265173	0.201550733007019	0.143919313483753	5	0.891184930640705	0.924582595623958	NA	0.125	0
Q92854	SEMA4D	semaphorin 4D	10507	Q92854	Cal33-HSC6	-0.166470530588055	0.222499431916206	-0.748184070199102	5	0.488026280281383	0.585484429697032	NA	0.125	0
Q92870	APBB2	amyloid beta precursor protein binding family B member 2	323	Q92870	Cal33-HSC6	-2.65223997174165	0.156319864953567	-16.9667493797379	3	0.000445933597244874	0.00348858126198447	NA	0.5625	0.1875
Q92878	RAD50	RAD50 double strand break repair protein	10111	Q92878	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q92879	CELF1	CUGBP Elav-like family member 1	10658	Q92879	Cal33-HSC6	0.28562520282183	0.318860254512167	0.895769224229016	6	0.404878330127151	0.505646266438176	NA	0	0
Q92882	OSTF1	osteoclast stimulating factor 1	26578	Q92882	Cal33-HSC6	-2.92651953140251	0.508354757798605	-5.75684497195541	3	0.010414633733044	0.0299820920488354	NA	0.375	0
Q92890	UFD1	ubiquitin recognition factor in ER associated degradation 1	7353	Q92890	Cal33-HSC6	-0.506660997583949	0.279932107543405	-1.80994242507672	6	0.12028458623715	0.194705705429124	NA	0.25	0.25
Q92896	GLG1	golgi glycoprotein 1	2734	Q92896	Cal33-HSC6	0.809992602212301	NA	NA	0	NA	NA	NA	0.75	0
Q92900	UPF1	UPF1 RNA helicase and ATPase	5976	Q92900	Cal33-HSC6	1.30967897826357	0.114761781457746	11.4121527361074	6	2.7147046496534e-05	0.000675282781601283	NA	0.125	0.125
Q92917	GPKOW	G-patch domain and KOW motifs	27238	Q92917	Cal33-HSC6	-0.473449681538008	0.232042620378546	-2.04035655503992	6	0.0874012380674709	0.152377329325382	NA	0.5	0
Q92922	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	6599	Q92922	Cal33-HSC6	-2.29391409272198	0.0537962743451716	-42.640761291453	6	1.11326394769407e-08	3.02159433331894e-05	NA	0.361111111111111	0.25
Q92925	SMARCD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	6603	Q92925	Cal33-HSC6	0.263263603049164	0.277725053155822	0.947928896070663	6	0.379763985491415	0.481165352090993	NA	0.425	0.225
Q92934	BAD	BCL2 associated agonist of cell death	572	Q92934	Cal33-HSC6	1.04460471350182	0.201649989455311	5.18028647719479	6	0.00205376759224141	0.00969106793704732	NA	0.352272727272727	0.352272727272727
Q92945	KHSRP	KH-type splicing regulatory protein	8570	Q92945	Cal33-HSC6	-0.393504086463927	0.307334305369144	-1.28037801049018	6	0.247680367814174	0.341687301178653	NA	0.4	0.4
Q92974	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2	9181	Q92974	Cal33-HSC6	0.0542786521686293	0.277533377898933	0.195575222625638	6	0.851397832089041	0.894375023877105	NA	0.214285714285714	0.214285714285714
Q92993	KAT5	lysine acetyltransferase 5	10524	Q92993	Cal33-HSC6	0.22157335630845	0.579494026006806	0.382356584131289	5	0.717909860589671	0.786047110081675	NA	0.125	0
Q92994	BRF1	BRF1 RNA polymerase III transcription initiation factor subunit	2972	Q92994	Cal33-HSC6	-1.14984404727808	0.241430818775713	-4.76262331838535	5	0.00504768041425852	0.0178377518745828	NA	0.458333333333333	0.0416666666666667
Q92997	DVL3	dishevelled segment polarity protein 3	1857	Q92997	Cal33-HSC6	1.5966594423595	0.219930370523703	7.25984064209731	5	0.000774819376804681	0.00508664926957959	NA	0.3125	0.1875
Q93008	USP9X	ubiquitin specific peptidase 9 X-linked	8239	Q93008	Cal33-HSC6	3.37880790021706	0.550495386394009	6.1377587963993	4	0.00357203024605335	0.0141278493598045	NA	0.4375	0.1875
Q93009	USP7	ubiquitin specific peptidase 7	7874	Q93009	Cal33-HSC6	-1.74612842235162	0.626188473915866	-2.78850297488265	6	0.0316399461423884	0.0697173622957541	NA	0.1875	0.1875
Q93074	MED12	mediator complex subunit 12	9968	Q93074	Cal33-HSC6	-1.0411339640282	0.340359691038385	-3.05892263814161	5	0.0281365399042457	0.0635366972022116	NA	0.125	0
Q93079	H2BC9	H2B clustered histone 9	8345	Q93079	Cal33-HSC6	-0.990584886432438	0.347992457248555	-2.84656999253552	5	0.0359681014869686	0.0767914903492642	NA	0.125	0
Q93100	PHKB	phosphorylase kinase regulatory subunit beta	5257	Q93100	Cal33-HSC6	0.802838009357602	0.310673228983515	2.58418793271757	6	0.0415349928999706	0.0857635651060354	NA	0.291666666666667	0.291666666666667
Q969E2	SCAMP4	secretory carrier membrane protein 4	113178	Q969E2	Cal33-HSC6	-1.25686413108981	0.401881486358196	-3.12744969289173	1	0.197018259648145	0.286049310861694	NA	0.625	0
Q969E4	TCEAL3	transcription elongation factor A like 3	85012	Q969E4	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q969G5	CAVIN3	caveolae associated protein 3	112464	Q969G5	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5625	0.0625
Q969H4	CNKSR1	connector enhancer of kinase suppressor of Ras 1	10256	Q969H4	Cal33-HSC6	1.4142521396628	0.130985338885034	10.7970262298141	5	0.000118215371651909	0.0016216058255581	NA	0.125	0
Q969J2	ZKSCAN4	zinc finger with KRAB and SCAN domains 4	387032	Q969J2	Cal33-HSC6	-4.32681615430782	0.556836835578811	-7.77034829208138	4	0.00147875441506651	0.00788753169720498	NA	0.25	0
Q969L2	MAL2	mal, T cell differentiation protein 2	114569	Q969L2	Cal33-HSC6	-0.813972004795731	0.419574310445647	-1.93999485795777	5	0.110071579316576	0.182345425881362	NA	0.125	0
Q969Q0	RPL36AL	ribosomal protein L36a like	6166	Q969Q0	Cal33-HSC6	2.61157808542564	0.429793534267839	6.07635498722545	4	0.00370651615057271	0.0144273195885373	NA	0.375	0.125
Q969R2	OSBP2	oxysterol binding protein 2	23762	Q969R2	Cal33-HSC6	1.13292256536971	0.666137271467657	1.70073438898505	3	0.187550649472419	0.27531639830345	NA	0.5625	0.1875
Q969R5	L3MBTL2	L3MBTL histone methyl-lysine binding protein 2	83746	Q969R5	Cal33-HSC6	0.5684031822878	0.196524823059858	2.89227169086255	6	0.0276115405521711	0.0626622559644424	NA	0	0
Q969V6	MRTFA	myocardin related transcription factor A	57591	Q969V6	Cal33-HSC6	0.286325323068872	0.150815110961546	1.89851879724359	4	0.130461576274898	0.20748734208755	NA	0.583333333333333	0.0833333333333333
Q969W3	FAM104A	family with sequence similarity 104 member A	84923	Q969W3	Cal33-HSC6	0.386453191885021	0.172119170126165	2.24526525198643	5	0.0747193447591312	0.134638592933262	NA	0.5	0.375
Q96A47	ISL2	ISL LIM homeobox 2	64843	Q96A47	Cal33-HSC6	0.261463561275699	0.307641659644811	0.849896472335943	3	0.457829587220442	0.557875777156482	NA	0.375	0
Q96A49	SYAP1	synapse associated protein 1	94056	Q96A49	Cal33-HSC6	2.56066573957217	0.344899799095393	7.42437585144529	6	0.000307184146419948	0.00271687311722531	NA	0.569444444444444	0.347222222222222
Q96A57	TMEM230	transmembrane protein 230	29058	Q96A57	Cal33-HSC6	0.692899171964595	0.559612939837537	1.23817575084263	6	0.261897645110345	0.357405236023321	NA	0.1875	0.1875
Q96A73	KIAA1191	KIAA1191	57179	Q96A73	Cal33-HSC6	-1.61393036991105	0.317703152188796	-5.07999482785104	6	0.00226555371227288	0.0103493874029797	NA	0.5625	0.0625
Q96AD5	PNPLA2	patatin like phospholipase domain containing 2	57104	Q96AD5	Cal33-HSC6	2.04843330478536	0.301755121290928	6.78839615388142	6	0.000499977689750297	0.00375454944378525	NA	0	0
Q96AE4	FUBP1	far upstream element binding protein 1	8880	Q96AE4	Cal33-HSC6	-0.458894656699776	0.158043461250279	-2.9035978652294	6	0.0272065147157068	0.0619639076214667	NA	0.395833333333333	0.395833333333333
Q96AJ1	CLUAP1	clusterin associated protein 1	23059	Q96AJ1	Cal33-HSC6	-0.837325230124036	0.1081076404029	-7.74529188689583	4	0.00149697539915472	0.00794394945151439	NA	0.25	0
Q96AP0	ACD	ACD shelterin complex subunit and telomerase recruitment factor	65057	Q96AP0	Cal33-HSC6	-0.139280365847606	0.218902003699048	-0.636268117669182	6	0.548089781055197	0.639237312410164	NA	0.625	0.325
Q96AQ6	PBXIP1	PBX homeobox interacting protein 1	57326	Q96AQ6	Cal33-HSC6	-1.85384475041899	0.374009719594322	-4.95667533033582	3	0.0157637713069849	0.0410489951101305	NA	0.375	0
Q96AT1	KIAA1143	KIAA1143	57456	Q96AT1	Cal33-HSC6	0.48340198602063	0.18133822468203	2.66574786903455	6	0.0372372352121677	0.0786229157264867	NA	0.265625	0.265625
Q96AV8	E2F7	E2F transcription factor 7	144455	Q96AV8	Cal33-HSC6	0.405779744738264	0.226348335273255	1.79272246137085	6	0.123187639076159	0.198259808915075	NA	0.475	0.275
Q96AX9	MIB2	mindbomb E3 ubiquitin protein ligase 2	142678	Q96AX9	Cal33-HSC6	-0.722330104700134	0.39881840250007	-1.81117546274713	6	0.120079318421602	0.194571272190524	NA	0.125	0.125
Q96B01	RAD51AP1	RAD51 associated protein 1	10635	Q96B01	Cal33-HSC6	0.067141362531378	0.0960496766980967	0.699027470362204	6	0.510709178185924	0.606300530702454	NA	0.1875	0.1875
Q96B23	C18orf25	chromosome 18 open reading frame 25	147339	Q96B23	Cal33-HSC6	-1.28746746408165	0.335631884855895	-3.83595099921579	6	0.00859935193400974	0.026327246690276	NA	0.3125	0.3125
Q96B33	CLDN23	claudin 23	137075	Q96B33	Cal33-HSC6	1.29448041808257	0.149738706232223	8.64492856025494	6	0.000132011816355249	0.00166329052554572	NA	0.5	0.5
Q96B36	AKT1S1	AKT1 substrate 1	84335	Q96B36	Cal33-HSC6	0.252073453202774	0.194172640773028	1.29819243431636	6	0.241886302032201	0.337052947777036	NA	0.568181818181818	0.204545454545455
Q96B49	TOMM6	translocase of outer mitochondrial membrane 6	100188893	Q96B49	Cal33-HSC6	0.646838371444896	0.27777297981114	2.32865835937205	3	0.102272832666698	0.172004955871454	NA	0.6875	0
Q96B97	SH3KBP1	SH3 domain containing kinase binding protein 1	30011	Q96B97	Cal33-HSC6	0.493031553814852	0.353103364430468	1.39628109919054	6	0.212102291708485	0.304204367927845	NA	0.428571428571429	0.285714285714286
Q96BD0	SLCO4A1	solute carrier organic anion transporter family member 4A1	28231	Q96BD0	Cal33-HSC6	0.1069866560313	0.232970108772221	0.459229111387432	6	0.662236915037372	0.738933136183518	NA	0.1	0.1
Q96BD5	PHF21A	PHD finger protein 21A	51317	Q96BD5	Cal33-HSC6	0.80070454698477	0.686454153455864	1.16643557760373	2	0.363711376774992	0.464151111683997	NA	0.5	0
Q96BH1	RNF25	ring finger protein 25	64320	Q96BH1	Cal33-HSC6	-0.736229617382286	0.153640931925512	-4.79188461144733	6	0.00302576762257067	0.0125935217127647	NA	0	0
Q96BK5	PINX1	PIN2 (TERF1) interacting telomerase inhibitor 1	54984	Q96BK5	Cal33-HSC6	0.326655071639197	0.393246791676562	0.830661758857693	4	0.452869219343788	0.553526139881237	NA	0.75	0.3125
Q96BR9	ZBTB8A	zinc finger and BTB domain containing 8A	653121	Q96BR9	Cal33-HSC6	0.79050497632635	0.173804525210746	4.54824162586001	5	0.00612234346507834	0.0206282510188686	NA	0.125	0
Q96BT3	CENPT	centromere protein T	80152	Q96BT3	Cal33-HSC6	-0.629289503193497	0.169029492776642	-3.72295682165389	6	0.00981800095506324	0.0288136579620769	NA	0	0
Q96BY7	ATG2B	autophagy related 2B	55102	Q96BY7	Cal33-HSC6	0.260152615498337	0.395301478393726	0.658111921451559	4	0.546415849675926	0.637875683431396	NA	0.25	0
Q96BZ8	LENG1	leukocyte receptor cluster member 1	79165	Q96BZ8	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q96C00	ZBTB9	zinc finger and BTB domain containing 9	221504	Q96C00	Cal33-HSC6	-0.575270952872476	0.567295810657662	-1.0140581722357	5	0.357084221518839	0.457896158403538	NA	0.125	0
Q96C19	EFHD2	EF-hand domain family member D2	79180	Q96C19	Cal33-HSC6	-0.790310718458763	0.268452190728473	-2.94395332112646	6	0.0258147747117081	0.059647491061015	NA	0.222222222222222	0.111111111111111
Q96C24	SYTL4	synaptotagmin like 4	94121	Q96C24	Cal33-HSC6	-0.563203031164888	0.317672950209492	-1.77290207048942	3	0.174356928409592	0.259538316996793	NA	0.375	0
Q96C36	PYCR2	pyrroline-5-carboxylate reductase 2	29920	Q96C36	Cal33-HSC6	0.949487262605951	0.2802656304904	3.3878119873085	6	0.0147152818227958	0.0388502962883763	NA	0	0
Q96C57	C12orf43	chromosome 12 open reading frame 43	64897	Q96C57	Cal33-HSC6	-0.79704603978189	0.394740586125498	-2.01916414930916	6	0.0900045692266405	0.155662438032386	NA	0.446428571428571	0.303571428571429
Q96C90	PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B	26472	Q96C90	Cal33-HSC6	0.35218798540804	0.251819094170409	1.3985753803471	5	0.220805225461531	0.313718803154625	NA	0.125	0
